product_id,name,brand,source,category,unit_size,week_date,price,regular_price,is_on_special
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-09-16,19.32,19.91,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-09-23,20.69,19.58,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-09-30,19.65,19.26,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-10-07,14.14,18.93,1
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-10-14,18.7,18.6,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-10-21,18.63,18.29,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-10-28,19.1,17.99,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-11-04,17.91,17.71,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-11-11,17.56,17.45,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-11-18,17.48,17.22,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-11-25,15.52,17.02,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-12-02,17.24,16.85,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-12-09,12.83,16.73,1
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-12-16,17.93,16.64,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-12-23,16.0,16.59,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2025-12-30,16.88,16.59,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-01-06,16.71,16.63,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-01-13,16.99,16.71,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-01-20,17.12,16.83,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-01-27,16.85,16.99,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-02-03,18.67,17.19,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-02-10,13.95,17.43,1
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-02-17,17.1,17.7,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-02-24,16.55,18.0,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-03-03,18.04,18.32,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-03-10,18.78,18.67,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-03-17,19.55,19.03,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-03-24,18.21,19.4,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-03-31,20.64,19.78,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-04-07,20.21,20.16,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-04-14,22.48,20.53,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-04-21,16.73,20.89,1
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-04-28,17.68,21.24,1
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-05-05,21.51,21.57,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-05-12,21.14,21.88,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-05-19,20.39,22.16,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-05-26,21.69,22.4,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-06-02,23.8,22.61,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-06-09,16.89,22.79,1
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-06-16,23.64,22.92,0
ww_176620,Tassal Salmon Mustard & Dill,Tassal,woolworths,Meat & Seafood,300g,2026-06-23,23.29,23.01,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-07-01,10.19,10.35,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-07-08,9.71,10.35,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-07-15,7.24,10.33,1
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-07-22,7.28,10.29,1
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-07-29,10.33,10.24,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-08-05,10.34,10.16,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-08-12,10.12,10.07,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-08-19,10.38,9.97,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-08-26,10.19,9.85,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-09-02,6.95,9.72,1
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-09-09,8.06,9.58,1
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-09-16,9.26,9.43,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-09-23,9.04,9.28,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-09-30,9.04,9.12,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-10-07,8.28,8.97,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-10-14,8.26,8.81,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-10-21,8.68,8.66,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-10-28,8.39,8.52,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-11-04,8.67,8.39,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-11-11,8.19,8.26,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-11-18,6.66,8.16,1
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-11-25,8.7,8.06,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-12-02,7.99,7.98,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-12-09,7.93,7.92,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-12-16,7.38,7.88,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-12-23,7.88,7.86,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2025-12-30,7.81,7.86,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-01-06,6.24,7.88,1
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-01-13,5.61,7.91,1
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-01-20,8.2,7.97,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-01-27,7.36,8.05,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-02-03,8.01,8.14,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-02-10,8.3,8.26,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-02-17,8.4,8.38,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-02-24,6.65,8.53,1
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-03-03,7.85,8.68,1
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-03-10,8.68,8.84,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-03-17,8.49,9.01,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-03-24,9.07,9.19,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-03-31,8.67,9.37,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-04-07,9.32,9.55,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-04-14,6.65,9.73,1
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-04-21,9.46,9.9,1
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-04-28,10.06,10.06,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-05-05,10.53,10.22,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-05-12,10.31,10.36,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-05-19,10.68,10.5,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-05-26,10.34,10.61,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-06-02,10.72,10.71,0
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-06-09,8.61,10.79,1
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-06-16,7.82,10.86,1
ww_317294,Woolworths Beef Porterhouse Steak,Woolworths,woolworths,Meat & Seafood,180g,2026-06-23,11.56,10.9,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-07-01,18.58,17.82,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-07-08,17.31,17.83,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-07-15,17.93,17.79,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-07-22,17.25,17.73,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-07-29,17.44,17.63,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-08-05,13.28,17.5,1
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-08-12,18.19,17.35,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-08-19,15.92,17.17,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-08-26,16.25,16.96,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-09-02,16.42,16.73,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-09-09,17.14,16.49,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-09-16,16.87,16.24,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-09-23,15.46,15.98,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-09-30,16.23,15.71,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-10-07,11.78,15.44,1
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-10-14,10.22,15.18,1
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-10-21,14.54,14.92,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-10-28,14.6,14.67,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-11-04,13.5,14.44,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-11-11,13.76,14.23,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-11-18,14.62,14.05,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-11-25,13.83,13.88,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-12-02,10.65,13.75,1
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-12-09,14.3,13.65,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-12-16,14.23,13.57,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-12-23,13.82,13.54,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2025-12-30,13.45,13.53,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-01-06,14.35,13.56,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-01-13,13.47,13.63,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-01-20,13.3,13.73,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-01-27,12.94,13.86,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-02-03,14.01,14.03,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-02-10,10.58,14.22,1
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-02-17,12.53,14.44,1
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-02-24,15.34,14.68,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-03-03,15.46,14.95,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-03-10,14.78,15.23,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-03-17,15.08,15.52,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-03-24,15.53,15.83,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-03-31,16.98,16.14,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-04-07,16.69,16.44,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-04-14,10.91,16.75,1
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-04-21,16.58,17.05,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-04-28,17.95,17.33,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-05-05,17.27,17.6,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-05-12,17.74,17.85,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-05-19,17.23,18.08,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-05-26,14.15,18.28,1
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-06-02,14.37,18.45,1
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-06-09,19.48,18.59,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-06-16,19.08,18.7,0
ww_321551,Macro Organic Extra Lean Beef Mince,Macro,woolworths,Meat & Seafood,500g,2026-06-23,19.99,18.77,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-07-01,10.06,10.35,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-07-08,10.55,10.35,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-07-15,10.36,10.33,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-07-22,7.06,10.29,1
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-07-29,11.3,10.24,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-08-05,9.91,10.16,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-08-12,10.38,10.07,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-08-19,9.96,9.97,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-08-26,10.4,9.85,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-09-02,10.4,9.72,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-09-09,10.36,9.58,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-09-16,9.78,9.43,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-09-23,7.81,9.28,1
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-09-30,8.87,9.12,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-10-07,9.34,8.97,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-10-14,8.38,8.81,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-10-21,8.41,8.66,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-10-28,8.88,8.52,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-11-04,8.79,8.39,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-11-11,8.16,8.26,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-11-18,8.54,8.16,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-11-25,7.5,8.06,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-12-02,6.02,7.98,1
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-12-09,7.07,7.92,1
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-12-16,7.58,7.88,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-12-23,8.07,7.86,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2025-12-30,6.95,7.86,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-01-06,7.9,7.88,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-01-13,8.08,7.91,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-01-20,7.95,7.97,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-01-27,7.6,8.05,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-02-03,6.1,8.14,1
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-02-10,6.59,8.26,1
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-02-17,8.31,8.38,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-02-24,9.0,8.53,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-03-03,9.47,8.68,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-03-10,8.38,8.84,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-03-17,8.76,9.01,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-03-24,9.18,9.19,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-03-31,9.86,9.37,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-04-07,10.04,9.55,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-04-14,10.41,9.73,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-04-21,7.86,9.9,1
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-04-28,7.32,10.06,1
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-05-05,9.75,10.22,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-05-12,9.64,10.36,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-05-19,10.58,10.5,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-05-26,10.3,10.61,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-06-02,11.2,10.71,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-06-09,10.95,10.79,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-06-16,11.06,10.86,0
ww_901703,Woolworths 4 Angus Quarter Pound Beef Burgers,Woolworths,woolworths,Meat & Seafood,454g,2026-06-23,11.36,10.9,0
ww_2841,Woolworths RSPCA Approved Chicken Stirfry,Woolworths,woolworths,Meat & Seafood,500g,2025-07-01,10.22,10.06,0
ww_2841,Woolworths RSPCA Approved Chicken Stirfry,Woolworths,woolworths,Meat & Seafood,500g,2025-07-08,9.88,10.06,0
ww_2841,Woolworths RSPCA Approved Chicken Stirfry,Woolworths,woolworths,Meat & Seafood,500g,2025-07-15,10.05,10.05,0
ww_2841,Woolworths RSPCA Approved Chicken Stirfry,Woolworths,woolworths,Meat & Seafood,500g,2025-07-22,10.38,10.01,0
ww_2841,Woolworths RSPCA Approved Chicken Stirfry,Woolworths,woolworths,Meat & Seafood,500g,2025-07-29,10.58,9.95,0
ww_2841,Woolworths RSPCA Approved Chicken Stirfry,Woolworths,woolworths,Meat & Seafood,500g,2025-08-05,8.41,9.88,1
ww_2841,Woolworths RSPCA Approved Chicken Stirfry,Woolworths,woolworths,Meat & Seafood,500g,2025-08-12,9.7,9.79,0
ww_2841,Woolworths RSPCA Approved Chicken Stirfry,Woolworths,woolworths,Meat & Seafood,500g,2025-08-19,10.15,9.69,0
ww_2841,Woolworths RSPCA Approved Chicken Stirfry,Woolworths,woolworths,Meat & Seafood,500g,2025-08-26,9.84,9.57,0
ww_2841,Woolworths RSPCA Approved Chicken Stirfry,Woolworths,woolworths,Meat & Seafood,500g,2025-09-02,9.03,9.45,0
ww_2841,Woolworths RSPCA Approved Chicken Stirfry,Woolworths,woolworths,Meat & Seafood,500g,2025-09-09,9.23,9.31,0
ww_2841,Woolworths RSPCA Approved Chicken Stirfry,Woolworths,woolworths,Meat & Seafood,500g,2025-09-16,6.13,9.17,1
ww_2841,Woolworths RSPCA Approved Chicken Stirfry,Woolworths,woolworths,Meat & Seafood,500g,2025-09-23,7.21,9.02,1
ww_2841,Woolworths RSPCA Approved Chicken Stirfry,Woolworths,woolworths,Meat & Seafood,500g,2025-09-30,8.49,8.87,0
ww_2841,Woolworths RSPCA Approved Chicken Stirfry,Woolworths,woolworths,Meat & Seafood,500g,2025-10-07,8.56,8.72,0
